dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,3,-68594.703125,0.0,1.5497207641601562e-06,3.025478179097263e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,4,-68594.703125,0.0,1.430511474609375e-06,2.905298117639177e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,5,-68594.703125,0.0,1.6689300537109375e-06,3.2923858839239983e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,6,-68594.703125,0.0,1.7881393432617188e-06,3.548446159129526e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,7,-68594.703125,0.0,1.6689300537109375e-06,2.90344274844756e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,8,-68594.703125,0.0,1.430511474609375e-06,2.9514004040720465e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,9,-68594.703125,0.0,1.430511474609375e-06,2.772772234038712e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,10,-68594.703125,0.0,1.6689300537109375e-06,3.1683521228842437e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,11,-68594.703125,0.0,1.7881393432617188e-06,3.2782554626464844e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,12,-68594.703125,0.0,2.1457672119140625e-06,3.3618960060266545e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,13,-68594.703125,0.0,1.6689300537109375e-06,2.9895096531618037e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,14,-68594.703125,0.0,2.1457672119140625e-06,3.2841074926182046e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,15,-68594.703125,0.0,1.430511474609375e-06,2.7821209869216545e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,16,-68594.703125,0.0,1.9073486328125e-06,3.155506362872984e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,17,-68594.703125,0.0,2.115964889526367e-06,3.0424632768699666e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,18,-68594.703125,0.0,1.8477439880371094e-06,3.0143451112962794e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,19,-68594.703125,0.0,1.5497207641601562e-06,2.9661018174920173e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,20,-68594.703125,0.0,1.430511474609375e-06,2.9536840884247795e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,21,-68594.703125,0.0,1.6689300537109375e-06,2.99578999829464e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,22,-68594.703125,0.0,1.6689300537109375e-06,3.0388949312509794e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,23,-68594.703125,0.0,1.6689300537109375e-06,3.298951583019516e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,24,-68594.703125,0.0,1.6689300537109375e-06,2.9713115168306103e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,25,-68594.703125,0.0,1.9073486328125e-06,3.121536451544671e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,26,-68594.703125,0.0,1.6689300537109375e-06,3.115398783393175e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,27,-68594.703125,0.0,1.430511474609375e-06,3.1393778954225127e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,28,-68594.703125,0.0,1.8477439880371094e-06,3.112829745077761e-07,2,30,cuda,geometry_only
md22_stachyose,md22_stachyose_10546,spice,87,sevennet_geometry_only,29,-68594.703125,0.0,1.430511474609375e-06,3.114542437288037e-07,2,30,cuda,geometry_only
