dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,-33906.80859375,0.0,1.0728836059570312e-06,1.767147637110611e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,2,-33906.80859375,0.0,1.0728836059570312e-06,1.9466119738353882e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,3,-33906.80859375,0.0,9.5367431640625e-07,1.8160297088343214e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,4,-33906.80859375,0.0,8.642673492431641e-07,1.7293034204612923e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,5,-33906.80859375,0.0,1.3113021850585938e-06,1.8355432018779538e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,6,-33906.80859375,0.0,1.430511474609375e-06,1.9171447718235868e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,7,-33906.80859375,0.0,1.6689300537109375e-06,2.0925685362271906e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,8,-33906.80859375,0.0,1.1026859283447266e-06,1.775031819306605e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,9,-33906.80859375,0.0,1.6093254089355469e-06,2.1069571687348798e-07,2,10,cuda,baseline
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,0,-33906.80859375,0.0,2.2649765014648438e-06,3.3230969620490214e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,1,-33906.80859375,0.0,1.6689300537109375e-06,2.717589495659922e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,2,-33906.80859375,0.0,2.0265579223632812e-06,2.832896086601977e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,3,-33906.80859375,0.0,1.6689300537109375e-06,2.7012296754946874e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,4,-33906.80859375,0.0,2.5033950805664062e-06,3.1997089422475256e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,5,-33906.80859375,0.0,1.7881393432617188e-06,3.095834415489662e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,6,-33906.80859375,0.0,2.0265579223632812e-06,2.8798069706681417e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,7,-33906.80859375,0.0,3.0994415283203125e-06,2.8212667757543386e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,8,-33906.80859375,0.0,2.2649765014648438e-06,3.070801994908834e-07,2,10,cuda,full
ani1x,ani1x-release_416625,spice,63,e3nn_pair_full,9,-33906.80859375,0.0,1.5497207641601562e-06,2.927703803834447e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_baseline,0,-11519.1826171875,0.0,1.2516975402832031e-06,2.122761912914939e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,1,-11519.1826171875,0.0,4.76837158203125e-07,1.487501890551357e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,2,-11519.1826171875,0.0,9.5367431640625e-07,1.8090533160375344e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,3,-11519.1826171875,0.0,1.0728836059570312e-06,1.711672865667424e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,4,-11519.1826171875,0.0,7.152557373046875e-07,2.0659021515712084e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,5,-11519.1826171875,0.0,5.960464477539062e-07,1.7861786716366623e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,6,-11519.1826171875,0.0,9.5367431640625e-07,2.3554291317395837e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,7,-11519.1826171875,0.0,1.0728836059570312e-06,2.737761519711057e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,8,-11519.1826171875,0.0,9.238719940185547e-07,2.1776608605250658e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,9,-11519.1826171875,0.0,1.1920928955078125e-06,2.206417519801107e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_pair_full,0,-11519.1826171875,0.0,1.3113021850585938e-06,3.394589214167354e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,1,-11519.1826171875,0.0,1.043081283569336e-06,2.480912542068836e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,2,-11519.1826171875,0.0,1.6689300537109375e-06,3.065194960072404e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,3,-11519.1826171875,0.0,8.344650268554688e-07,2.0247279053364764e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,4,-11519.1826171875,0.0,1.5795230865478516e-06,3.8337810792654636e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,5,-11519.1826171875,0.0,1.430511474609375e-06,2.425360037250357e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,6,-11519.1826171875,0.0,9.5367431640625e-07,2.622081467507087e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,7,-11519.1826171875,0.0,1.7881393432617188e-06,3.1658430543757277e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,8,-11519.1826171875,0.0,1.3113021850585938e-06,2.457384482568159e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,9,-11519.1826171875,0.0,9.5367431640625e-07,2.122761912914939e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,0,-26967.5703125,0.0,1.1920928955078125e-06,2.3262367676579743e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,1,-26967.5703125,0.0,1.1920928955078125e-06,1.934785700541397e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,2,-26967.5703125,0.0,1.1920928955078125e-06,2.233695823861126e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,3,-26967.5703125,0.0,7.152557373046875e-07,1.7207293012688751e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,4,-26967.5703125,0.0,9.5367431640625e-07,1.7783825967399025e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,5,-26967.5703125,0.0,9.5367431640625e-07,1.8335228446630936e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,6,-26967.5703125,0.0,9.5367431640625e-07,2.0027870561989403e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,7,-26967.5703125,0.0,1.1920928955078125e-06,1.9532643591446686e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,8,-26967.5703125,0.0,9.5367431640625e-07,2.0044132043040008e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,9,-26967.5703125,0.0,9.5367431640625e-07,1.560630522590145e-07,2,10,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,0,-26967.5703125,0.0,1.6093254089355469e-06,2.9307093996067124e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,1,-26967.5703125,0.0,1.6689300537109375e-06,2.9315964411580353e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,2,-26967.5703125,0.0,1.8477439880371094e-06,2.630912376844208e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,3,-26967.5703125,0.0,1.1920928955078125e-06,2.8269334961805725e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,4,-26967.5703125,0.0,1.9073486328125e-06,2.9966412284920807e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,5,-26967.5703125,0.0,1.430511474609375e-06,2.8896130288558197e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,6,-26967.5703125,0.0,1.7285346984863281e-06,2.860047345620842e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,7,-26967.5703125,0.0,1.9073486328125e-06,2.6977309630638047e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,8,-26967.5703125,0.0,1.3709068298339844e-06,2.7438537131274643e-07,2,10,cuda,full
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,9,-26967.5703125,0.0,1.6689300537109375e-06,2.8848825195382233e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,-50179.5546875,0.0,1.2814998626708984e-06,2.9045881433376053e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,1,-50179.5546875,0.0,1.4007091522216797e-06,2.464589954342955e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,2,-50179.5546875,0.0,1.1920928955078125e-06,2.654786612765747e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,3,-50179.5546875,0.0,1.430511474609375e-06,2.493978286111087e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,4,-50179.5546875,0.0,1.0132789611816406e-06,2.6249844609083084e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,5,-50179.5546875,0.0,9.98377799987793e-07,2.3932921067171264e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,6,-50179.5546875,0.0,1.6689300537109375e-06,2.892377608532115e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,7,-50179.5546875,0.0,1.2516975402832031e-06,2.368767297866725e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,8,-50179.5546875,0.0,8.940696716308594e-07,2.5010149329318665e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,9,-50179.5546875,0.0,1.5497207641601562e-06,2.524919011648308e-07,2,10,cuda,baseline
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,0,-50179.5546875,0.0,2.384185791015625e-06,4.3790788595288177e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,1,-50179.5546875,0.0,2.1457672119140625e-06,4.1106250137090683e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,2,-50179.5546875,0.0,1.7881393432617188e-06,3.8298054505503387e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,3,-50179.5546875,0.0,1.9073486328125e-06,3.769398801978241e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,4,-50179.5546875,0.0,1.6093254089355469e-06,3.8290292536657944e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,5,-50179.5546875,0.0,2.1457672119140625e-06,4.3227595369899063e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,6,-50179.5546875,0.0,2.0563602447509766e-06,3.8273478253358917e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,7,-50179.5546875,0.0,1.9073486328125e-06,3.6083835652789276e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,8,-50179.5546875,0.0,1.9073486328125e-06,3.8307885574795364e-07,2,10,cuda,full
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,9,-50179.5546875,0.0,1.5497207641601562e-06,3.718305379152298e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,0,-101233.21875,0.0,1.9073486328125e-06,2.977811845994438e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,1,-101233.21875,0.0,2.682209014892578e-06,3.2022236950979277e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,2,-101233.21875,0.0,1.5497207641601562e-06,2.9405063628473727e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,3,-101233.21875,0.0,2.205371856689453e-06,2.861528116682166e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,4,-101233.21875,0.0,1.6689300537109375e-06,2.6729483693088696e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,5,-101233.21875,0.0,1.6689300537109375e-06,2.6072297032442293e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,6,-101233.21875,0.0,1.6391277313232422e-06,2.905200346958736e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,7,-101233.21875,0.0,1.9073486328125e-06,2.9189860129008594e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,8,-101233.21875,0.0,1.9073486328125e-06,2.614490881569509e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,9,-101233.21875,0.0,1.9371509552001953e-06,2.8256957307348785e-07,2,10,cuda,baseline
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,0,-101233.21875,0.0,3.5762786865234375e-06,4.160381195106311e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,1,-101233.21875,0.0,3.0994415283203125e-06,4.5856324959459016e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,2,-101233.21875,0.0,4.0531158447265625e-06,4.350749804871157e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,3,-101233.21875,0.0,3.0994415283203125e-06,4.1060800981540524e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,4,-101233.21875,0.0,4.0531158447265625e-06,4.0090543507176335e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,5,-101233.21875,0.0,2.86102294921875e-06,4.0575145021648495e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,6,-101233.21875,0.0,3.5762786865234375e-06,3.953016971536272e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,7,-101233.21875,0.0,2.5033950805664062e-06,4.4272022137192835e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,8,-101233.21875,0.0,2.6226043701171875e-06,4.054778628415079e-07,2,10,cuda,full
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,9,-101233.21875,0.0,2.5033950805664062e-06,4.0174731452680135e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,-124958.640625,0.0,1.5497207641601562e-06,3.481636099422758e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,-124958.640625,0.0,1.3113021850585938e-06,3.099667935657635e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,2,-124958.640625,0.0,1.9073486328125e-06,3.630228206930042e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,3,-124958.640625,0.0,1.5050172805786133e-06,3.479202916878421e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,4,-124958.640625,0.0,1.7881393432617188e-06,3.3442870517319534e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,5,-124958.640625,0.0,1.6689300537109375e-06,3.263949963638879e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,6,-124958.640625,0.0,1.6093254089355469e-06,3.3371134122717194e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,7,-124958.640625,0.0,1.3709068298339844e-06,3.166790349951043e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,8,-124958.640625,0.0,1.6689300537109375e-06,3.3740306548679655e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,9,-124958.640625,0.0,1.430511474609375e-06,3.1018913659863756e-07,2,10,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,0,-124958.640625,0.0,2.384185791015625e-06,4.941630891153181e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,1,-124958.640625,0.0,2.6226043701171875e-06,5.071303235126834e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,2,-124958.640625,0.0,2.86102294921875e-06,5.174126158635772e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,3,-124958.640625,0.0,2.9280781745910645e-06,5.103668740957801e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,4,-124958.640625,0.0,2.5033950805664062e-06,5.240409564066795e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,5,-124958.640625,0.0,2.7418136596679688e-06,4.983561439075856e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,6,-124958.640625,0.0,2.6226043701171875e-06,5.130265776642773e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,7,-124958.640625,0.0,2.2649765014648438e-06,5.149186108610593e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,8,-124958.640625,0.0,2.6226043701171875e-06,5.257022053228866e-07,2,10,cuda,full
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_pair_full,9,-124958.640625,0.0,2.3245811462402344e-06,5.178950459594489e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,0,-27440.89453125,0.0,8.344650268554688e-07,1.722170708262638e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,1,-27440.89453125,0.0,8.642673492431641e-07,1.719066204941555e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,2,-27440.89453125,0.0,9.685754776000977e-07,1.749888554058998e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,3,-27440.89453125,0.0,1.1324882507324219e-06,1.7882501879284973e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,4,-27440.89453125,0.0,7.152557373046875e-07,1.4503132206300506e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,-27440.89453125,0.0,1.1026859283447266e-06,1.57160684466362e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,6,-27440.89453125,0.0,8.344650268554688e-07,1.5645110806872253e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,7,-27440.89453125,0.0,1.1473894119262695e-06,1.9527838901467476e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,8,-27440.89453125,0.0,9.5367431640625e-07,1.8671909174372558e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,9,-27440.89453125,0.0,9.5367431640625e-07,1.7767195004125824e-07,2,10,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,0,-27440.89453125,0.0,1.2814998626708984e-06,2.5039273054972e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,1,-27440.89453125,0.0,1.519918441772461e-06,2.5984454055105743e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,2,-27440.89453125,0.0,1.7583370208740234e-06,2.7231760668655625e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,3,-27440.89453125,0.0,1.087784767150879e-06,2.7974047611678543e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,4,-27440.89453125,0.0,1.4454126358032227e-06,2.629378741403343e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,5,-27440.89453125,0.0,1.519918441772461e-06,2.672452410479309e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,6,-27440.89453125,0.0,1.1920928955078125e-06,2.5625229227443924e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,7,-27440.89453125,0.0,1.3709068298339844e-06,2.721956491313904e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,8,-27440.89453125,0.0,1.519918441772461e-06,2.751171166437416e-07,2,10,cuda,full
md22_dha,md22_DHA_45597,spice,56,e3nn_pair_full,9,-27440.89453125,0.0,9.5367431640625e-07,2.692076463972626e-07,2,10,cuda,full
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,0,-338922.90625,0.0,2.86102294921875e-06,4.1381346704838506e-07,2,10,cuda,baseline
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,1,-338922.90625,0.0,1.996755599975586e-06,4.0957635860650043e-07,2,10,cuda,baseline
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,2,-338922.90625,0.0,2.2649765014648438e-06,4.1248193838328007e-07,2,10,cuda,baseline
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,3,-338922.90625,0.0,2.0265579223632812e-06,4.147943002408283e-07,2,10,cuda,baseline
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,4,-338922.90625,0.0,2.8908252716064453e-06,4.2767675267896266e-07,2,10,cuda,baseline
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,5,-338922.90625,0.0,2.2649765014648438e-06,4.1615015788920573e-07,2,10,cuda,baseline
